entry_num,item_zh,item_en,compatibility,reason,pg_num,source,comments
1,麵包;核桃,bread;walnut,good,預防心臟病,57,吃對食物健康100分,N/A
942,洋蔥;蜂蜜,N/A,bad,同食易對眼睛造成傷害,142,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
943,洋蔥;排骨,N/A,good,降脂、殺菌、抗癌、抗衰老,142,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
944,洋蔥;牛肉,N/A,good,有益氣增力、降壓降脂，化痰的食療功效,142,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
945,洋蔥;豬瘦肉,N/A,good,可輔助降血脂、血糖,142,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
946,洋蔥;大蒜,N/A,good,有助於降低膽固醇，降低血壓，減少心臟病的發病率,142,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
947,蓮藕;豬肝,N/A,bad,蓮藕的膳食纖維會影響人體對豬肝中鐵等微量元素的吸收,143,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
948,蓮藕;鱔魚,N/A,good,保持體內酸鹼平衡,143,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
949,蓮藕;百合,N/A,good,除煩止渴、益心潤肺,143,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
950,蓮藕;白米,N/A,good,健脾開胃、益血,143,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
951,蓮藕;紅糖,N/A,good,健脾開胃、止瀉,143,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
952,蘆筍;鰻魚,N/A,good,養陰潤肺、祛濕化痰,144,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
953,蘆筍;冬瓜,N/A,good,清熱解毒、降壓降脂,144,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
954,蘆筍;百合,N/A,good,清熱除煩、安神,144,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
955,蘆筍;銀杏,N/A,good,強身健體、潤肺定喘,144,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
956,蘆筍;金針,N/A,good,除煩、養血止血,144,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
957,蘆筍;沙拉醬,N/A,good,增進食慾、促進消化,144,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
958,竹筍;羊肝,N/A,bad,破壞營養，可能產生有害物質,145,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
959,竹筍;豆腐,bamboo shoot;tofu,bad,破壞營養，易形成結石,145,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
960,竹筍;豬肉,bamboo shoot;pork,good,利尿降壓，明目,145,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
961,竹筍;雞肉,bamboo shoot;chicken,good,健胃消食、降壓,145,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
962,竹筍;鯽魚,N/A,good,利尿消腫、滋補腎臟,145,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
963,竹筍;香菇,bamboo shoot;mushroom,good,健胃益氣、補精填髓,145,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
964,茭白筍;豆腐,N/A,bad,易形成結石,146,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
965,茭白筍;蜂蜜,N/A,bad,易誘發痼疾,146,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
966,茭白筍;豬蹄,N/A,good,開胃發乳,146,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
967,茭白筍;芹菜,N/A,good,降血壓,146,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
968,茭白筍;辣椒,N/A,good,開胃和中，適用於食慾不振、口淡乏味等病症,146,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
969,茭白筍;雞蛋,N/A,good,開胃解酒，適用於食慾不佳、酒醉者食用,146,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
970,辣椒;紅蘿蔔,N/A,bad,辣椒中的維生素C含量豐富，而紅蘿蔔含維生素C分解酶，一起吃會影響人體對維生素C的吸收,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
971,辣椒;南瓜,N/A,bad,辣椒中的維生素C含量豐富，而南瓜含維生素C分解酶，一起吃會影響人體對維生素C的吸收,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
972,辣椒;黃瓜,N/A,bad,辣椒中的維生素C含量豐富，而黃瓜含維生素C分解酶，一起吃會影響人體對維生素C的吸收,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
973,辣椒;豬肝,N/A,good,補血效果更好,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
974,辣椒;苦瓜,N/A,good,健美，抗衰老,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
975,辣椒;蝦,N/A,good,開胃消食，增強免疫力,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
976,辣椒;豆乾,N/A,good,健腦益智，美容,147,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
977,番茄;豬肝,N/A,bad,豬肝能使番茄中的維生素C氧化去氧，使其失去功能,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
978,番茄;魚肉,N/A,bad,番茄的維生素C可能會對魚肉中的銅元素的析放產生抑制作用,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
979,番茄;河蝦,N/A,bad,可能容易生成三價砷，造成中毒,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
980,番茄;鹹魚,N/A,bad,鹹魚製品含亞硝酸鹽，加上番茄所含的胺類，可產生致癌物亞硝胺，容易致癌,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
981,番茄;黃瓜,tomato;cucumber,bad,黃瓜的維生素C分解酶，會使番茄中的維生素C遭到破壞,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,DUP
982,番茄;紅蘿蔔,tomato;carrot,bad,紅蘿蔔的維生素C分解酶，會使番茄中的維生素C遭到破壞,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
983,番茄;馬鈴薯,tomato;potato,bad,馬鈴薯和番茄同食會產生沉澱，導致食慾不佳、消化不良,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
984,番茄;鯽魚,N/A,good,補中益氣、養肝補血、通乳,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
985,番茄;青花菜,N/A,good,涼血，增強抗病能力，防癌,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
986,番茄;豆腐,tomato;tofu,good,生津止渴、益氣和中,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
987,番茄;雞蛋,tomato;egg,good,營養、美容、抗衰老,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
988,番茄;芹菜,N/A,good,降壓、健胃消食,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
989,番茄;白糖,N/A,good,降血壓效果明顯,148,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
990,絲瓜;豬肉,N/A,good,療暑熱煩渴，對內痔、大便出血有食療效果,150,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
991,絲瓜;雞蛋,N/A,good,清熱解毒、滋陰潤躁、養血通乳,150,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
992,絲瓜;鰱魚,N/A,good,對產後乳少有食療效果,150,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
993,絲瓜;毛豆,N/A,good,清熱袪痰，防止便秘、口臭和周身骨痛,150,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
994,苦瓜;羊肉,N/A,bad,易致腹瀉,151,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
995,苦瓜;排骨,N/A,bad,可能影響人體對排骨中鈣質的吸收,151,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
996,苦瓜;瘦肉,N/A,good,提高人體對鐵元素的吸收率,151,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
997,苦瓜;雞蛋,N/A,good,同食有利於骨骼、牙齒及血管的健康,151,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
998,苦瓜;洋蔥,N/A,good,可提高人體免疫力,151,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
999,苦瓜;辣椒,N/A,good,具開胃、涼血功效,151,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1000,冬瓜;鯉魚,N/A,bad,容易使身體水分流失,152,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1001,冬瓜;補藥,N/A,bad,降低補藥的滋補效果,152,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1002,冬瓜;海帶,N/A,good,清熱利尿、降脂降壓,152,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1003,冬瓜;花菜,N/A,good,清熱解毒、減肥潤燥,152,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1004,冬瓜;蘆筍,N/A,good,降壓降脂、清熱解毒,152,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1005,冬瓜;洋菇,N/A,good,清熱利尿、補腎益氣,152,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1006,南瓜;蝦,pumpkin;shrimp,bad,二者一溫一涼，同食容易引起腹瀉,153,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1007,南瓜;蟹,pumpkin;crab,bad,二者一溫一涼，同食容易引起腹瀉,153,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1008,南瓜;維生素C豐富的食物,N/A,bad,南瓜含維生素C分解酶，不宜與富含維生素C的食物同食,153,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1009,南瓜;豬肉,pumpkin;pork,good,增加營養、降血糖,153,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1010,南瓜;豬肝,N/A,good,具有健脾、養肝、明目的食療功效,153,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1011,茄子;蟹,eggplant;crab,bad,二者均性寒，同食易引起腹瀉、損傷腸胃,154,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1012,茄子;墨魚,N/A,bad,二者同食可能形成新的有機化合物，導致中毒，繼而引起腹瀉,154,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1013,茄子;白米,eggplant;white rice,good,煮粥食用，對黃疸肝炎有輔助治療功用,154,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1014,茄子;大蒜,N/A,good,有清熱、活血、寬腸、通便等食療功效，適宜在夏季食用,154,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1015,茄子;苦瓜,N/A,good,苦瓜有解除疲勞、清新明目的作用。茄子可去痛活血、清熱消腫、解痛利尿，並可防止血管破裂、平血壓、止咳血，是心血管病人的理想蔬菜,154,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1016,小黃瓜;番茄等富含維生素C的食物,N/A,bad,小黃瓜中所含的維生素C分解酶會破壞維生素C,156,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1017,小黃瓜;花生,cucumber;peanut,bad,性寒食物與油脂相遇，會增加其滑利之性，兩者同食多食，易導致腹瀉,156,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1018,小黃瓜;大蒜,N/A,good,可抑制糖類轉變為脂肪、降低膽固醇，對減肥有益,156,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1019,小黃瓜;黑木耳,N/A,good,小黃瓜有減肥的功效，黑木耳有滋補強壯、補血的作用，可以平衡營養,156,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1020,豇豆;豬肉,cowpea;pork,good,營養豐富，對動脈硬化、高血壓、糖尿病、水腫、消化不良、便秘等有助益,157,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1021,豇豆;花菜,N/A,good,健脾補腎、潤肺爽喉,157,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1022,豇豆;雞肉,cowpea;chicken,good,同食可健脾補腎、益氣生津、填精補髓,157,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1023,豇豆;空心菜,N/A,good,健脾利濕，用於濕熱脾虛之帶下或小便不利的輔助治療,157,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1024,扁豆;魚乾,N/A,bad,影響鈣的吸收,158,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1025,扁豆;醋,N/A,bad,醋酸會破壞扁豆中的維生素,158,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1026,扁豆;白米,N/A,good,健脾止瀉,158,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1027,扁豆;香菇,N/A,good,護眼、防癌，抗衰老,158,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1028,豆芽;藥物,N/A,bad,服藥時勿食用綠豆芽，因為綠豆會降低藥效,159,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1029,豆芽;薑,N/A,good,可中和寒性，還可以增加湯的美味,159,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1030,豆芽;鴨肝,N/A,good,利濕、清熱，適合肝硬化腹水患者,159,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1031,豆芽;鯽魚,N/A,good,通乳，適用於產後乳汁不足,159,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1032,豆芽;豬血,N/A,good,改善失眠、煩躁,159,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1033,金針菇;豬肚,N/A,good,能改善食慾不振、腸胃不適症狀,160,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1034,金針菇;雞肉,N/A,good,益氣、補血,160,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1035,金針菇;蝦仁,N/A,good,抗癌、益智,160,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1036,金針菇;豆腐,N/A,good,防癌、抗癌,160,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1037,香菇;酒,mushroom;alcohol,bad,會影響維生素D的吸收,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1038,香菇;小米,N/A,good,大益胃氣、開胃助食,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1039,香菇;豬肉,mushroom;pork,good,營養均衡、強身健體,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1040,香菇;雞肉,mushroom;chicken,good,調養脾胃、滋補養顏,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1041,香菇;豆腐,mushroom;tofu,good,可以降壓、減肥,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1042,香菇;油菜,N/A,good,益智健腦、潤腸通便,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1043,香菇;洋菇,N/A,good,滋補強壯、消食化痰,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1044,香菇;萵筍,N/A,good,具有利尿通便、降血脂降血壓的功效,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1045,香菇;青花菜,N/A,good,可滋補元氣，改善身體容易疲倦,161,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1046,草菇;豬肉,N/A,good,補脾益氣，適用於慢性腎炎,162,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1047,草菇;番茄,N/A,good,清熱解暑、降壓,162,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1048,草菇;竹筍,N/A,good,防治癌症,162,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1049,草菇;油菜,N/A,good,營養更豐富,162,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1050,草菇;紅蘿蔔,N/A,good,營養豐富、養顏益壽,162,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1051,草菇;豆腐,N/A,good,健脾胃、降壓降脂,162,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1052,白木耳;蓮子;紅棗,N/A,good,白木耳、蓮子養陰，紅棗生血，搭配可益氣補血、健脾和胃,163,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1053,白木耳;百合,N/A,good,同食能安神活血，潤肺止咳、清肺生津,163,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1054,黑木耳;茶,N/A,bad,同食容易導致降低人體對鐵的吸收,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1055,黑木耳;田螺,N/A,bad,田螺 (螺肉) 屬寒性、木耳滑利，二者同食，會導致腹瀉等消化不良的症狀,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1056,黑木耳;豬肉,N/A,good,潤燥利腸、美容養顏,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1057,黑木耳;鯽魚,N/A,good,能溫中補虛、利尿、潤膚養顏和抗衰老,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1058,黑木耳;海帶,N/A,good,清熱解毒、益氣生津,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1059,黑木耳;雞蛋,N/A,good,滋陰潤燥，養心安神,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1060,黑木耳;黃瓜,N/A,good,營養平衡，滋補強身,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1061,黑木耳;豆腐,N/A,good,木耳及豆腐均為健康食品，同食降低膽固醇效果更好,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1062,黑木耳;蒜苔,N/A,good,滋陰潤肺、涼血止血,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1063,黑木耳;紅棗,N/A,good,調理氣血,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1064,黑木耳;山楂,N/A,good,可以輔助治療口腔潰瘡和痛經,164,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1065,梨;白蘿蔔,N/A,bad,易誘發甲狀腺腫大,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1066,梨;紅蘿蔔,N/A,bad,同吃會降低營養價值,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1067,梨;蟹,N/A,bad,易致腹瀉，傷腸胃,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1068,梨;熱開水,N/A,bad,易刺激腸胃而導致腹瀉,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1069,梨;羊肉,N/A,bad,梨所含消化酶會分解羊肉的酵素，易阻礙消化；二者性味一涼一熱，同食對胃腸也有損壞,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1070,梨;豬肺,N/A,good,清熱潤肺，助消化,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1071,梨;薑,N/A,good,清熱化痰、降逆止呃,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1072,梨;芝麻,N/A,good,調節蛋白質代謝,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1073,梨;白木耳,N/A,good,清熱、潤肺、止咳,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1074,梨;百合,N/A,good,潤肺止咳,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1075,梨;膨大海,N/A,good,滋潤咽喉、補充津液,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1076,梨;冰糖,N/A,good,潤肺、解毒,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1077,梨;蜂蜜,N/A,good,緩解咳嗽,166,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1078,蘋果;魷魚,N/A,bad,易導致腹痛、噁心、嘔吐等病症,168,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1079,蘋果;白蘿蔔,apple;white radish,bad,易誘發甲狀腺腫大,168,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1080,蘋果;魚肉,apple;fish,good,止瀉，且美味可口,168,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1081,蘋果;枸杞,N/A,good,和胃開脾、補心益氣,168,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1082,蘋果;牛奶,apple;milk,good,清涼解渴、生津除熱,168,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1083,香蕉;馬鈴薯,banana;potato,bad,易導致腹脹，不易消化,169,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1084,香蕉;地瓜,N/A,bad,易引發腹脹不適,169,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1085,香蕉;山藥,N/A,bad,同食容易導致腹脹,169,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1086,香蕉;燕麥,N/A,good,改善睡眠,169,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1087,香蕉;冰糖,N/A,good,潤腸通便、去火生津,169,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1088,香蕉;牛奶,banana;milk,good,提高人體對維生素B12的利用率,169,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1089,柑橘;豬肉,N/A,bad,影響消化，可能引發嘔吐,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1090,柑橘;蟹,N/A,bad,易導致氣滯腹脹,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1091,柑橘;牛奶,N/A,bad,容易引起腹脹、腹痛、腹瀉,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1092,柑橘;黃瓜,N/A,bad,黃瓜含維生素分解酶，柑橘富含維生素，同食降低營養價值,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1093,柑橘;白蘿蔔,N/A,bad,易誘發或導致甲狀腺腫大,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1094,柑橘;木耳,N/A,good,清熱解毒、通經止痛,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1095,柑橘;百合,N/A,good,潤肺生津,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1096,柑橘;白糖,N/A,good,理氣止痛,170,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1097,西瓜;羊肉,watermelon;lamb,bad,易引發腸胃不適,171,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1098,西瓜;蜂蜜,watermelon;honey,bad,會破壞維生素C，影響營養吸收,171,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1099,西瓜;白酒,watermelon;white wine,bad,易引發腸胃不適,171,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1100,西瓜;西谷米,N/A,good,健脾化痰,171,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1101,西瓜;薄荷,watermelon;mint,good,生津止咳、提神醒腦,171,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1102,西瓜;冰糖,N/A,good,涼血、助排泄,171,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1103,桃;甲魚,N/A,bad,容易導致腹痛、腹瀉,172,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1104,桃;白蘿蔔,peach;white radish,bad,易誘發甲狀腺腫大,172,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1105,桃;紅蘿蔔,peach;carrot,bad,兩者同時食用，會降低各自的營養價值,172,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1106,桃;酒,peach;alcohol,bad,會加重醉酒症狀，可能引發昏迷,172,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1107,桃;A菜心,N/A,good,利水消腫,172,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1108,桃;牛奶,peach;milk,good,清涼解渴、營養豐富,172,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1109,葡萄;海鮮,grape;sea food||seafood,bad,葡萄富含維生素C，與海鮮中的鈣質結合形成的物質會刺激胃腸道，引起腹痛、噁心、嘔吐等症狀,173,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1110,葡萄;白米,grape;white rice,good,美容養顏,173,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1111,葡萄;枸杞,N/A,good,可預防和治療感冒,173,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1112,葡萄;蜂蜜,grape;honey,good,預防感冒,173,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1113,奇異果;蝦,kiwi;shrimp,bad,奇異果的維生素C，與蝦蟹中的鈣質結合形成的物質會刺激腸胃，引起腹痛、噁心、嘔吐等症狀,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1114,奇異果;蟹,kiwi;crab,bad,奇異果的維生素C，與蝦蟹中的鈣質結合形成的物質會刺激腸胃，引起腹痛、噁心、嘔吐等症狀,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1115,奇異果;紅蘿蔔,kiwi;carrot,bad,紅蘿蔔所含的維生素分解酶，可能會破壞奇異果中含有的維生素C,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1116,奇異果;黃瓜,N/A,bad,黃瓜所含的維生素分解酶，可能會破壞奇異果中含有的維生素C,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1117,奇異果;牛奶,kiwi;milk,bad,影響消化吸收，可能會導致腹脹、腹痛、腹瀉,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1118,奇異果;止痛藥,N/A,bad,奇異果含豐富的維生素C，會降低止痛藥的療效,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1119,奇異果;薑,N/A,good,一起榨汁飲用，可清胃止嘔,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1120,奇異果;優酪乳,N/A,good,促進腸道健康,174,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1121,山楂;豬肝,N/A,bad,會發生氧化，破壞維生素C、礦物質,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1122,山楂;海產,N/A,bad,刺激腸胃，引發不適，易導致腹痛、噁心,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1123,山楂;黃瓜,N/A,bad,黃瓜所含的維生素分解酶會破壞山楂中的維生素C,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1124,山楂;南瓜,N/A,bad,南瓜所含的維生素分解酶會破壞山楂中的維生素C,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1125,山楂;白米,N/A,good,健胃消食、補血養顏,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1126,山楂;排骨,N/A,good,祛斑消瘀、補中益氣,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1127,山楂;紅糖,N/A,good,活血化瘀,175,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1128,稻米;蜂蜜,N/A,bad,同食容易導致胃痛,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1129,稻米;鹼,N/A,bad,會破壞維生素B1,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1130,稻米;小米,N/A,good,營養互補，搭配食用可提高營養價值,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1131,稻米;白蘿蔔,N/A,good,止咳消痰、消食、止渴消腫,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1132,稻米;山藥,N/A,good,健脾益胃，助消化,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1133,稻米;菠菜,N/A,good,潤燥養血,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1134,稻米;白木耳,N/A,good,滋陰潤肺，生津,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
1135,稻米;紅蘿蔔,N/A,good,補中益氣，安五臟,176,圖解《本草綱目》飲食禁忌vs.黃金搭配,N/A
